id;piso-link-href;name;zona;zona_completa;precio_def;metros_cuadrados_totales;habitaciones/planta;habitaciones;caracteristicas;ubicacion;Tipo;direccion;tipo_casa;metros_cuadrados_utiles;numero_baños;numero_habitaciones;estado;tipo_urbanizacion;planta;interior;orientacion;año_contruccion;ascensor;piscina;trastero;garaje;terraza;balcon;jardin;armarios;padel;aire_acondicionado;calefaccion;latitud;longitud;postal_code;geohash_6;municipio
17091;https://www.idealista.com/inmueble/107368529/;Piso en venta en avenida del Oeste;Zona Sur;Parque Mayor, Alcorcón;299000;92;3 hab.;3;"Características básicas


92 m_ construidos
3 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Calefacción central


Edificio


Planta 9ª exterior
Con ascensor




Equipamiento



Aire acondicionado


Piscina


Zonas verdes



Certificado energético



Consumo: 
201,7 kWh/m_ año


Emisiones: 
51,9 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Avenida del Oeste


Barrio Parque Mayor


Distrito Centro


Alcorcón


Zona sur, Madrid";Piso;Avenida del Oeste, Alcorcón;Piso;92;1;3;Segunda mano/buen estado;Edificio;9;Exterior;Sur, Este;No especificado;Sí;Sí;No especificado;No especificado;Sí;No;No;Sí;No;Sí;Calefacción central;40,3399964;-3,8251926;28922;ezjm2z;Alcorcón
17092;https://www.idealista.com/inmueble/107180968/;Piso en venta en avenida de Leganés;Zona Sur;Parque Lisboa - La Paz, Alcorcón;444990;121;3 hab.;3;"Características básicas


121 m_ construidos, 91 m_ útiles
3 habitaciones
2 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1998
Calefacción individual: Gas natural
Acceso y vivienda adaptados para personas con movilidad reducida


Edificio


Planta 3ª exterior
Con ascensor




Equipamiento



Aire acondicionado


Piscina



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Avenida de Leganés


Barrio Parque Lisboa - La Paz


Distrito Parque Lisboa - La Paz


Alcorcón


Zona sur, Madrid";Piso;Avenida de Leganés, Alcorcón;Piso;91;2;3;Segunda mano/buen estado;Edificio;3;Exterior;Sur;1998;Sí;Sí;No especificado;Sí;No especificado;No especificado;No;Sí;No especificado;Sí;Gas natural;40,34312828;-3,807195165;28923;ezjm92;Alcorcón
17093;https://www.idealista.com/inmueble/107258161/;Piso en venta en calle Luis Sauquillo;Zona Sur;Centro, Fuenlabrada;174900;79;2 hab.;2;"Situación de la vivienda


Alquilada, con inquilinos


Características básicas


79 m_ construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Construido en 1996
Calefacción individual: Gas natural


Edificio


Planta 2ª exterior
Sin ascensor




Certificado energético



Consumo: 
139 kWh/m_ año


Emisiones: 
45 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle Luis Sauquillo


Distrito Centro


Fuenlabrada


Zona sur, Madrid";Piso;Calle Luis Sauquillo, Fuenlabrada, Zona Sur, Madrid;Piso;79;1;2;Segunda mano/buen estado;Edificio;2;Exterior;No especificado;1996;No;No;No;No;No;No;No;No especificado;No;No especificado;Gas natural;40,2824081;-3,7990492;28944;ezjm1t;Fuenlabrada
17094;https://www.idealista.com/inmueble/106621335/;Piso en venta en calle de Simón Hernández;Zona Sur;Sur, Móstoles;249999;80;3 hab.;3;"Características básicas


80 m_ construidos, 76 m_ útiles
3 habitaciones
1 baño
Segunda mano/buen estado
Orientación sur, este
Construido en 1975
Calefacción central: Gas


Edificio


Planta 4ª exterior
Con ascensor




Equipamiento



Aire acondicionado


Piscina



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de Simón Hernández


Distrito Sur


Móstoles


Zona sur, Madrid";Piso;Calle de Simón Hernández, Móstoles;Piso;76;1;3;Segunda mano/buen estado;Edificio;4;Exterior;Sur, Este;1975;Sí;No;No especificado;No especificado;No especificado;No especificado;No;No especificado;No;Sí;Gas;40,3206096;-3,8575381;28937;ezjm2h;Móstoles
17095;https://www.idealista.com/inmueble/107324342/;Piso en venta en calle Río Manzanares;Zona Sur;San Nicasio, Leganés;156000;65;3 hab.;3;"Características básicas


65 m_ construidos
3 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Orientación este
Construido en 1969
Calefacción individual: Gas natural


Edificio


Planta 4ª exterior
Sin ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle Río Manzanares


Barrio San Nicasio


Distrito San Nicasio - Campo de Tiro - Solagua


Leganés


Zona sur, Madrid";Piso;Calle Río Manzanares, Leganés;Piso;65;1;3;Segunda mano/buen estado;Edificio;4;Exterior;Este;1969;No;No especificado;No especificado;No especificado;Sí;No especificado;No especificado;No especificado;No especificado;Sí;Gas natural;40,33186224;-3,769571287;28913;ezjm6n;Leganés
17096;https://www.idealista.com/inmueble/107079101/;Ático en venta en calle Alonso Cano;Zona Sur;Norte - Universidad, Móstoles;484900;172;4 hab.;4;"Características básicas


172 m_ construidos, 164 m_ útiles
4 habitaciones
2 baños
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación sur, este
Construido en 1977
Calefacción individual: Gas natural
Acceso y vivienda adaptados para personas con movilidad reducida


Edificio


Planta 10ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Inmueble exento";"Ubicación


Calle Alonso Cano


Distrito Norte - Universidad


Móstoles


Zona sur, Madrid";Ático;Calle Alonso Cano, Móstoles;ático;164;2;4;segunda mano/buen estado;edificio;10;exterior;sur, este;1977;sí;no;sí;sí;sí;sí;no;sí;no;sí;Gas natural;40,33342932;-3,871205466;28933;ezjjry;Móstoles
17097;https://www.idealista.com/inmueble/107466160/;Chalet adosado en venta en Humanes de Madrid;Zona Sur;Zona sur, Madrid;439900;236;4 hab.;4;"Características básicas


 Chalet adosado
236 m_ construidos
4 habitaciones
3 baños
Segunda mano/buen estado
Construido en 1997
Calefacción individual: Gas natural




Certificado energético



Consumo: 
125 kWh/m_ año


Emisiones: 
36 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Zona sur, Madrid";Chalet;Zona sur, Madrid;Chalet;236;3;4;Segunda mano/buen estado;Casa/chalet;No especificado;No especificado;No especificado;1997;No;No;No;No;No;No;No;No especificado;No;No;Gas natural;#N/D;#N/D;#N/D;#N/D;#N/D
17098;https://www.idealista.com/inmueble/107159358/;Chalet adosado en venta en calle de la Comedia;Zona Sur;Sector 3, Getafe;559900;227;4 hab.;4;"Características básicas


 Chalet adosado
4 plantas
227 m_ construidos
4 habitaciones
3 baños
Parcela de 147 m_
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación norte, sur
Construido en 1990
Calefacción individual: Gas natural
Solo interior de la vivienda adaptado para personas con movilidad reducida




Equipamiento



Piscina


Jardín



Certificado energético



Consumo: 
50 kWh/m_ año


Emisiones: 
50 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de la Comedia


Distrito Sector 3


Getafe


Zona sur, Madrid";Chalet;Calle de la Comedia, Getafe;Chalet adosado;227;3;4;Segunda mano/buen estado;Casa unitaria;1;Exterior;Norte, Sur;1990;No;Sí;Sí;Sí;Sí;Sí;Sí;Sí;No;No especificado;Gas natural;40,28436633;-3,748935967;28905;ezjm4t;Getafe
17099;https://www.idealista.com/inmueble/107246217/;Piso en venta en calle de la Lechuga;Zona Sur;Centro, Fuenlabrada;169900;85;2 hab.;2;"Situación de la vivienda


Alquilada, con inquilinos


Características básicas


85 m_ construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Trastero
Construido en 2007


Edificio


Planta 3ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 
89 kWh/m_ año


Emisiones: 
18 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de la Lechuga


Distrito Centro


Fuenlabrada


Zona sur, Madrid";Piso;Calle de la Lechuga, Fuenlabrada;Piso;85;1;2;Segunda mano/buen estado;Edificio;3;Exterior;No especificado;2007;Sí;No;Sí;No;No;No;No;No especificado;No;Sí;No especificado;40,28286827;-3,794954346;28944;ezjm1t;Fuenlabrada
17100;https://www.idealista.com/inmueble/106651063/;Piso en venta en avenida de Portugal, 41;Zona Sur;Centro, Móstoles;215000;78;3 hab.;3;"Características básicas


78 m_ construidos
3 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Calefacción central
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 1ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Avenida de Portugal, 41


Distrito Centro


Móstoles


Zona sur, Madrid";Piso;Avenida de Portugal, 41, Móstoles;Piso;78;1;3;Segunda mano/buen estado;Edificio;1;Exterior;No especificado;No especificado;Sí;No;No;No;Sí;No;No;No especificado;No;Sí;Calefacción central;40,33159962;-3,854836606;28932;ezjm2q;Móstoles
17101;https://www.idealista.com/inmueble/107360423/;Dúplex en venta en calle Rio Jarama;Zona Sur;San Nicasio, Leganés;220000;94;3 hab.;3;"Características básicas


94 m_ construidos
3 habitaciones
1 baño
Terraza y balcón
Segunda mano/buen estado
Orientación norte, sur
Construido en 1970
Calefacción individual: Gas natural


Edificio


Planta 2ª exterior
Sin ascensor




Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle Rio Jarama


Barrio San Nicasio


Distrito San Nicasio - Campo de Tiro - Solagua


Leganés


Zona sur, Madrid";Dúplex;Calle Rio Jarama, Leganés;Dúplex;94;1;3;Segunda mano/buen estado;Edificio;2;Exterior;Norte, Sur;1970;No;No especificado;No especificado;No especificado;Sí;Sí;No especificado;No especificado;No especificado;No especificado;Gas natural;40,33256934;-3,771249109;28913;ezjm6n;Leganés
17102;https://www.idealista.com/inmueble/107263849/;Piso en venta en Las Américas;Zona Sur;Parla;244999;123;3 hab.;3;"Características básicas


123 m_ construidos, 85 m_ útiles
3 habitaciones
2 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Construido en 2000
Calefacción individual: Gas natural


Edificio


Planta 2ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Distrito Las Américas


Parla


Zona sur, Madrid";Piso;Las Américas, Parla;Piso;85;2;3;Segunda mano/buen estado;Edificio;2;Exterior;No especificado;2000;Sí;No;Sí;Sí;No;No;No;Sí;No;Sí;Gas natural;40,2277138;-3,7634545;28983;ezjkf7;Parla
17103;https://www.idealista.com/inmueble/107296350/;Piso en venta en plaza del Turia;Zona Sur;Suroeste, Móstoles;239900;94;4 hab.;4;"Características básicas


94 m_ construidos, 89 m_ útiles
4 habitaciones
2 baños
Terraza
Segunda mano/buen estado
Orientación sur, oeste
Calefacción individual: Gas natural
Acceso y vivienda adaptados para personas con movilidad reducida


Edificio


Bajo exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Plaza del Turia


Distrito Suroeste


Móstoles


Zona sur, Madrid";Piso;Plaza del Turia, Móstoles;Piso;89;2;4;Segunda mano/buen estado;Edificio;Bajo;Exterior;Sur, Oeste;No especificado;Sí;No;No especificado;No especificado;Sí;No especificado;No;No especificado;No;Sí;Gas natural;40,31603363;-3,872636719;28934;ezjjrg;Móstoles
17104;https://www.idealista.com/inmueble/106961574/;Piso en venta en calle de Sevilla s/n;Zona Sur;La Serna, Fuenlabrada;235000;80;3 hab.;3;"Características básicas


80 m_ construidos
3 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Calefacción individual: Gas natural


Edificio


Planta 5ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de Sevilla s/n


Distrito La Serna


Fuenlabrada


Zona sur, Madrid";Piso;Calle de Sevilla s/n, Fuenlabrada;Piso;80;1;3;Segunda mano/buen estado;Edificio;5;Exterior;No especificado;No especificado;Sí;No;No;No;No;No;No;Sí;No;Sí;Gas natural;40,29138668;-3,798511983;28941;ezjm1w;Fuenlabrada
17105;https://www.idealista.com/inmueble/107390354/;Piso en venta en calle Concepción;Zona Sur;La Fortuna, Leganés;169900;65;2 hab.;2;"Características básicas


65 m_ construidos
2 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Armarios empotrados
Orientación sur, este
Construido en 1964
Calefacción individual: Gas natural


Edificio


Planta 1ª exterior
Sin ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle Concepción


Barrio La Fortuna


Distrito La Fortuna


Leganés


Zona sur, Madrid";Piso;Calle Concepción, Leganés;Piso;65;1;2;Segunda mano/buen estado;Edificio;1;Exterior;Sur, Este;1964;No;No especificado;No especificado;No especificado;Sí;No especificado;No especificado;Sí;No especificado;Sí;Individual: Gas natural;40,35955187;-3,780117355;28917;ezjm9g;Leganés
17106;https://www.idealista.com/inmueble/107296566/;Piso en venta en calle de las Palmas;Zona Sur;Centro, Móstoles;225000;62;2 hab.;2;"Características básicas


62 m_ construidos
2 habitaciones
1 baño
Segunda mano/buen estado
Armarios empotrados
Orientación norte, sur
Calefacción individual
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 3ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de las Palmas


Distrito Centro


Móstoles


Zona sur, Madrid";Piso;Calle de las Palmas, Móstoles;Piso;62;1;2;Segunda mano/buen estado;Edificio;3;Exterior;Norte, Sur;No especificado;Sí;No;No;No;No;No;No;Sí;No;Sí;Individual;40,31768896;-3,86317364;28938;ezjm25;Móstoles
17107;https://www.idealista.com/inmueble/107351974/;Estudio en venta en calle del Tulipán;Zona Sur;Casco Antiguo, Leganés;133900;33;Bajo exterior con ascensor;0;"Características básicas


33 m_ construidos
Sin habitación
1 baño
Segunda mano/buen estado
Calefacción individual: Bomba de frío/calor


Edificio


Bajo exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle del Tulipán


Barrio Casco Antiguo


Distrito Centro


Leganés


Zona sur, Madrid";Estudio;Calle del Tulipán, Leganés;Estudio;33;1;0;Segunda mano/buen estado;Edificio;Bajo;Exterior;No especificado;No especificado;Sí;No;No;No;No;No;No;No;No;Sí;Bomba de frío/calor;40,32733245;-3,761966383;28912;ezjm6m;Leganés
17108;https://www.idealista.com/inmueble/104440437/;Chalet adosado en venta en calle de Gijón;Zona Sur;Las Castañeras - Bulevar, Arroyomolinos;464900;280;5 hab.;5;"Características básicas


 Chalet adosado
4 plantas
280 m_ construidos
5 habitaciones
3 baños
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Construido en 2006
Calefacción individual: Gas propano/butano




Equipamiento



Aire acondicionado


Piscina


Jardín



Certificado energético



Consumo: 



Emisiones: 



Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de Gijón


Distrito Las Castañeras - Bulevar


Arroyomolinos


Zona sur, Madrid";Chalet;Calle de Gijón, Arroyomolinos;Chalet;280;3;5;Segunda mano/buen estado;Casa/chalet de vivienda unitaria;4;No especificado;No especificado;2006;No especificado;Sí;Sí;Sí;Sí;Sí;Sí;Sí;No;Sí;Gas propano/butano;40,29049313;-3,91286494;28939;ezjjny;Arroyomolinos
17109;https://www.idealista.com/inmueble/106997385/;Piso en venta en calle Tenerías;Zona Sur;Guardia Civil - Zona Industrial, Valdemoro;255000;93;2 hab.;2;"Características básicas


93 m_ construidos, 72 m_ útiles
2 habitaciones
2 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación este
Construido en 2008
Calefacción individual: Gas natural
Acceso y vivienda adaptados para personas con movilidad reducida


Edificio


Planta 3ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Calle Tenerías


Distrito Guardia Civil - Zona Industrial


Valdemoro


Zona sur, Madrid";Piso;Calle Tenerías, Valdemoro;Piso;72;2;2;Segunda mano/buen estado;Edificio;3;Exterior;Este;2008;Sí;No especificado;No especificado;Sí;No especificado;No especificado;No especificado;Sí;No especificado;Sí;Gas natural;40,19433792;-3,67948783;28342;ezjksm;Valdemoro
17110;https://www.idealista.com/inmueble/106786885/;Piso en venta en calle de Beja, 1;Zona Sur;La Fortuna, Leganés;315000;149;4 hab.;4;"Características básicas


149 m_ construidos, 92 m_ útiles
4 habitaciones
2 baños
Terraza y balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Trastero
Orientación norte, este
Construido en 2005
Calefacción individual: Gas natural
Acceso y vivienda adaptados para personas con movilidad reducida


Edificio


Planta 2ª exterior
Con ascensor




Equipamiento



Zonas verdes



Certificado energético



Consumo: 
270 kWh/m_ año


Emisiones: 
72 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de Beja, 1


Barrio La Fortuna


Distrito La Fortuna


Leganés


Zona sur, Madrid";Piso;Calle de Beja, 1, Leganés;Piso;92;2;4;Segunda mano/buen estado;Edificio;2;Exterior;Norte, este;2005;Sí;No;Sí;Sí;Sí;Sí;No;No especificado;No;No especificado;Gas natural;40,3575437;-3,7866703;28917;ezjm9f;Leganés
17111;https://www.idealista.com/inmueble/107233148/;Piso en venta en plaza de Flandes;Zona Sur;Este, Móstoles;325000;125;4 hab.;4;"Características básicas


125 m_ construidos, 103 m_ útiles
4 habitaciones
2 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación norte, este
Construido en 1989
Calefacción individual


Edificio


Planta 3ª exterior
Con ascensor




Equipamiento



Aire acondicionado


Zonas verdes



Certificado energético



No indicado";"Ubicación


Plaza de Flandes


Distrito Este


Móstoles


Zona sur, Madrid";Piso;Plaza de Flandes, Móstoles;Piso;103;2;4;Segunda mano/buen estado;Edificio;3;Exterior;Norte, Este;1989;Sí;No;No especificado;Sí;No especificado;No especificado;No especificado;Sí;No;Sí;Individual;40,3075574;-3,8643256;28938;ezjm21;Móstoles
17112;https://www.idealista.com/inmueble/107105115/;Piso en venta en Guardia Civil - Zona Industrial;Zona Sur;Valdemoro;246000;81;3 hab.;3;"Características básicas


81 m_ construidos
3 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Construido en 1997
Calefacción individual: Gas natural
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 1ª exterior
Con ascensor




Equipamiento



Piscina



Certificado energético



Consumo: 
999,99 kWh/m_ año


Emisiones: 
999,99 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Distrito Guardia Civil - Zona Industrial


Valdemoro


Zona sur, Madrid";Piso;Guardia Civil, Valdemoro;Piso;81;2;3;Segunda mano/buen estado;Edificio;1;Exterior;No especificado;1997;Sí;Sí;No especificado;No especificado;No especificado;Sí;No;Sí;No especificado;No especificado;Gas natural;40,19525863;-3,676960063;28342;ezjksm;Valdemoro
17113;https://www.idealista.com/inmueble/107408965/;Piso en venta en Hospital;Zona Sur;Valdemoro;260000;107;2 hab.;2;"Características básicas


107 m_ construidos, 87 m_ útiles
2 habitaciones
1 baño
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Trastero
Construido en 2005
Calefacción individual: Gas natural
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 4ª exterior
Con ascensor




Equipamiento



Aire acondicionado


Piscina



Certificado energético



Consumo: 
999,99 kWh/m_ año


Emisiones: 
999,99 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Distrito Hospital


Valdemoro


Zona sur, Madrid";Piso;Valdemoro, Madrid;Piso;87;1;2;Segunda mano/buen estado;Edificio;4;Exterior;No especificado;2005;Sí;No especificado;Sí;Sí;No;No;No;Sí;No;Sí;Gas natural;40,1888604;-3,67143;28343;ezjksk;Valdemoro
17114;https://www.idealista.com/inmueble/103664508/;Piso en venta en calle Griñón;Zona Sur;Getafe Centro, Getafe;320000;128;3 hab.;3;"Características básicas


128 m_ construidos, 103 m_ útiles
3 habitaciones
2 baños
Segunda mano/buen estado
Armarios empotrados
Trastero
Orientación sur
Construido en 2005
Calefacción individual: Gas natural
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Bajo exterior
Con ascensor




Certificado energético



Consumo: 
154 kWh/m_ año


Emisiones: 
52 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle Griñón


Distrito Getafe Centro


Getafe


Zona sur, Madrid";Piso;Calle Griñón, Getafe;Piso;103;2;3;Segunda mano/buen estado;Edificio;Bajo;Exterior;Sur;2005;Sí;No;Sí;No especificado;No especificado;No especificado;No;Sí;No;No especificado;Gas natural;40,31097455;-3,731281256;28902;ezjm74;Getafe
17115;https://www.idealista.com/inmueble/106576572/;Piso en venta en plaza Benjamín Palencia;Zona Sur;Getafe Centro, Getafe;490000;155;3 hab.;3;"Características básicas


155 m_ construidos, 124 m_ útiles
3 habitaciones
3 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación norte
Construido en 2008
Calefacción individual: Gas natural
Solo acceso exterior adaptado para personas con movilidad reducida


Edificio


Planta 1ª exterior
Con ascensor




Equipamiento



Aire acondicionado


Piscina



Certificado energético



Consumo: 
145 kWh/m_ año


Emisiones: 
38 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Plaza Benjamín Palencia


Distrito Getafe Centro


Getafe


Zona sur, Madrid";Piso;Plaza Benjamín Palencia, Getafe;Piso;124;3;3;Segunda mano/buen estado;Edificio;1;Exterior;Norte;2008;Sí;Sí;No especificado;Sí;No especificado;No especificado;No especificado;Sí;No especificado;Sí;Gas natural;40,303184;-3,728414274;28901;ezjm70;Getafe
17116;https://www.idealista.com/inmueble/107349000/;Dúplex en venta en calle Luis Planelles;Zona Sur;Centro, Valdemoro;269000;111;2 hab.;2;"Características básicas


111 m_ construidos, 100 m_ útiles
2 habitaciones
3 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Construido en 2005
Calefacción individual: Gas natural


Edificio


Planta 1ª exterior
Sin ascensor




Certificado energético



En trámite";"Ubicación


Calle Luis Planelles


Distrito Centro


Valdemoro


Zona sur, Madrid";Dúplex;Calle Luis Planelles, Valdemoro;Dúplex;100;3;2;Segunda mano/buen estado;Edificio;1;Exterior;No especificado;2005;No;No;No;Sí;No;No;No;Sí;No;No;Gas natural;40,18856858;-3,678444115;28341;ezjksk;Valdemoro
17117;https://www.idealista.com/inmueble/107051117/;Piso en venta en Humanes de Madrid;Zona Sur;Zona sur, Madrid;259500;107;3 hab.;3;"Características básicas


107 m_ construidos, 93 m_ útiles
3 habitaciones
2 baños
Balcón
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1996
Calefacción individual: Gas natural


Edificio


Planta 2ª exterior
Sin ascensor




Equipamiento



Aire acondicionado



Certificado energético



En trámite";"Ubicación


Zona sur, Madrid";Piso;Zona sur, Madrid;Piso;93;2;3;Segunda mano/buen estado;Edificio;2;Exterior;Sur;1996;No;No especificado;No especificado;Sí;No especificado;Sí;No especificado;Sí;No especificado;Sí;Gas natural;#N/D;#N/D;#N/D;#N/D;#N/D
17118;https://www.idealista.com/inmueble/106697578/;Piso en venta en calle de San Alfonso s/n;Zona Sur;La Fortuna, Leganés;165000;69;3 hab.;3;"Características básicas


69 m_ construidos
3 habitaciones
1 baño
Terraza
Segunda mano/buen estado
Orientación sur
Construido en 1965
Calefacción individual: Gas natural


Edificio


Planta 1ª exterior
Sin ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 
270 kWh/m_ año


Emisiones: 
72 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Calle de San Alfonso s/n


Barrio La Fortuna


Distrito La Fortuna


Leganés


Zona sur, Madrid";Piso;Calle de San Alfonso s/n, Leganés;Piso;69;1;3;Segunda mano/buen estado;Edificio;1;Exterior;Sur;1965;No;No especificado;No especificado;No especificado;Sí;No especificado;No especificado;No especificado;No especificado;Sí;Gas natural;40,357053;-3,7794579;28917;ezjm9f;Leganés
17119;https://www.idealista.com/inmueble/107375423/;Piso en venta en Hispanoamérica - Comunidades;Zona Sur;Valdemoro;210000;74;2 hab.;2;"Características básicas


74 m_ construidos
2 habitaciones
2 baños
Balcón
Segunda mano/buen estado
Armarios empotrados
Orientación este, oeste
Construido en 2001
Calefacción individual: Gas natural


Edificio


Planta 2ª exterior
Con ascensor




Equipamiento



Aire acondicionado



Certificado energético



Consumo: 
999,99 kWh/m_ año


Emisiones: 
999,99 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Distrito Hispanoamérica - Comunidades


Valdemoro


Zona sur, Madrid";Piso;Hispanoamérica, Valdemoro, Madrid;Piso;74;2;2;Segunda mano/buen estado;Edificio;2;Exterior;Este, Oeste;2001;Sí;No especificado;No especificado;No especificado;No especificado;Sí;No especificado;Sí;No especificado;Sí;Gas natural;40,18533807;-3,687985221;28341;ezjks5;Valdemoro
17120;https://www.idealista.com/inmueble/107350559/;Piso en venta en Leganés norte;Zona Sur;Leganés norte, Leganés;320000;95;3 hab.;3;"Características básicas


95 m_ construidos
3 habitaciones
2 baños
Plaza de garaje incluida en el precio
Segunda mano/buen estado
Armarios empotrados
Orientación sur
Construido en 1997
Calefacción individual: Gas natural


Edificio


Planta 2ª interior
Con ascensor




Certificado energético



Consumo: 
265 kWh/m_ año


Emisiones: 
65 kg CO2/m_ año


Ver etiqueta de calificación energética
Ocultar etiqueta";"Ubicación


Barrio Leganés norte


Distrito Leganés norte


Leganés


Zona sur, Madrid";Piso;Leganés, Madrid;Piso;95;2;3;Segunda mano/buen estado;Edificio;2;Interior;Sur;1997;Sí;No;No especificado;Sí;No;No;No;Sí;No;No especificado;Gas natural;40,3281942;-3,76527;28911;ezjm6m;Leganés
